"Serie","cvegeo","Entidad_federativa","Periodo","Sexo|Total_Grupo_de_edad|Total","Sexo|Total_Grupo_de_edad|De_5_a_14_años","Sexo|Total_Grupo_de_edad|De_15_a_17_años","Sexo|Hombres_Grupo_de_edad|Total","Sexo|Hombres_Grupo_de_edad|De_5_a_14_años","Sexo|Hombres_Grupo_de_edad|De_15_a_17_años","Sexo|Mujeres_Grupo_de_edad|Total","Sexo|Mujeres_Grupo_de_edad|De_5_a_14_años","Sexo|Mujeres_Grupo_de_edad|De_15_a_17_años",
"Población_de_5_a_17_años",	02,"Baja_California","2013","847,736","643,691","204,045","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	03,"Baja_California_Sur","2013","167,847","128,216","39,631","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	04,"Campeche","2013","216,729","165,298","51,431","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	05,"Coahuila_de_Zaragoza","2013","691,839","535,641","156,198","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	06,"Colima","2013","164,781","127,134","37,647","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	07,"Chiapas","2013","1,514,466","1,188,226","326,240","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	08,"Chihuahua","2013","928,725","719,273","209,452","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	09,"Ciudad_de_México","2013","1,726,264","1,303,124","423,140","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	10,"Durango","2013","430,176","328,262","101,914","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	11,"Guanajuato","2013","1,504,368","1,168,630","335,738","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	12,"Guerrero","2013","1,001,977","777,360","224,617","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	13,"Hidalgo","2013","685,509","542,190","143,319","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	14,"Jalisco","2013","1,907,779","1,472,773","435,006","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	15,"México","2013","3,945,079","3,114,468","830,611","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	16,"Michoacán_de_Ocampo","2013","1,145,380","887,143","258,237","ND","ND","ND","ND","ND","ND",
